,cnnpoints,foxpoints,nas_rate,sp_rate
1,0.048398887810652526,0.10852231450137854,-0.00044703454378713545,0.001264222503160604
2,0.0957224536123523,0.025699961403059794,-0.002300206168127379,0.0050314465408805445
3,0.017777750115297215,0.042921155949981464,-0.0031958632750201223,-0.0021008403361344836
4,0.019444065808020234,0.13965325425747138,-0.006587143106798874,0.005432511491851191
5,0.002991473192780577,0.03616022307227271,-2.950446842391328e-05,-0.0012552301255230602
6,-0.004689516891037038,0.03453332230557282,-0.011457329864538441,-0.0004185851820844709
7,0.07547545760202255,0.071631290908557,-0.0015022784860517183,-0.0008378718056137232
8,0.07776303304623618,0.21642342693491157,0.008764711693388326,-0.0010484378276369105
9,0.06493027559142163,0.10410022633731997,-0.0006586025584077418,0.0023012552301255114
10,-0.025571920273325426,0.014488897611870681,0.005165720782399064,-0.007588532883642484
11,-0.029730494318427815,0.046395360024527786,0.0008171395571536717,0.0032105696659998815
12,0.06286425973088582,0.052361118427968076,-0.0010348679239297314,0.00016806440227900942
13,0.0023502709796491095,0.054326483735326066,-0.0009568005757396336,0.0013636611574755428
14,-0.001656281716364335,0.06401718499806074,-0.0030159991318197484,0.0032245922208281683
15,-0.012860484396281166,0.04621170771853514,0.004815616952684344,-4.182367973089262e-06
16,0.04791450603731639,0.04508582300896877,-0.0009156869833873729,0.0025073007926574254
17,-0.009015979252352365,0.09061239455339068,-0.003423369186673778,-0.006821351165174066
18,0.10954400562841066,0.09075610968883707,-0.011331406944311444,-0.006668104304880865
19,-0.07055600934732116,0.05390673208205137,0.005889491254284732,0.005052587294909582
20,0.017874692874692878,0.035428549203061516,-0.000713245553348085,0.004606365159128954
21,0.05358777328877026,0.0630870987026163,-0.0027825434520377264,-0.012293344637558252
22,0.12355039495878986,0.05385900505448571,0.009286283542782043,0.00778128286014716
23,0.030686913982878115,0.04819378158967305,-0.001037525672923243,-0.004435994930291376
24,0.0405854430379747,0.07998806697481174,-0.009476627088244425,0.007963118189438295
25,0.06302231237322516,0.19188459239404476,-0.010539695067040295,0.0012557555462537101
26,-0.004053521023744169,0.40542643811637524,-0.0030033487081052076,-0.0020973154362416407
27,-0.10978674558579006,0.11581631695205216,-0.00277384269166702,-0.004635482511588683
28,-0.04174807345044409,0.044871282951674876,0.0009073035399620423,0.00377833753148614
29,0.04848381503443355,0.18951741528915741,0.0011276899365384137,-0.004215851602023669
30,-0.0010661004821278831,0.15106805852693456,0.003028163646410835,-0.0055108096651122936
31,-0.01596012533630192,0.2996828640635585,-0.013576104372129683,0.002536997885835041
32,0.0044533706375903676,0.13341000895262545,0.0005469128451697188,-4.228347688563882e-06
33,-0.04108169336512521,0.05387523506484211,0.000864750507006676,-0.008524520255863519
34,-0.0005778085834265631,0.08141246263565452,0.019416480083347353,0.007491429296990714
35,0.014742449128570121,0.13350710016666767,-0.0019106397087843708,0.0007697122460372599
36,0.0448476184051357,0.23181666030137843,0.0011387914949457275,-0.004895877603059837
37,0.10103719667644097,0.04609405561994455,-0.013373147330591435,-0.0038395904436860006
38,0.011719882894681994,0.10978681584249082,-0.006384241485116377,0.001278227524499258
39,0.056686525649291594,0.17256384313535544,0.021324458563637936,0.008030431107354238
40,0.09800469579105081,0.019921510153368113,0.0028459326328082912,-0.0016934801016087698
41,-0.015075076351463601,0.14752228391867817,0.0020849748659491803,0.005054759898904694
42,0.019954072275610423,0.11412563465564028,-0.005071179283968477,0.00252100840336144
43,0.034174807171785004,0.1261598472511234,-0.0017696685594043324,-0.0004203446826398303
44,0.05767102203883813,0.15336626168025283,0.003506416406786833,-0.00041631448143608494
45,0.05818547092373604,0.23547269362409548,4.557641664978851e-05,0.004183417085427056
46,-0.05387051770896113,0.12581136066917414,-0.0023345178992439375,-0.0007627253601991559
47,0.05080155746196829,0.1759981073267621,0.004166499207285676,-0.003018074821353495
48,0.03288502039598638,0.09806137703348097,0.0011766650816830944,-0.0059154083915078925
49,0.11195349922473619,0.16541992046162457,0.006315067533377399,0.0016842549598988152
50,0.06909075082122319,0.15534115226768902,-0.0016500030668245597,-0.0016913319238901776
51,0.07028704320412843,-0.021333151277546474,-0.00021211047883015248,0.005466778805719199
52,0.039160355235765616,0.09994171000028733,-0.0036100504872607245,0.013278008298755199
53,-0.019202660008626422,0.3242884953790304,0.00035211267605633805,0.0008291873963515577
54,0.06516645574070169,0.13933734987507757,-0.0007768158069487484,-0.0020356445515351687
55,-0.048362009955011366,0.10460523082618284,-0.006419910022998446,-0.0023318759108889187
56,0.05963273900265432,0.0760745764701521,-0.004732002580375329,0.0022601311208422774
57,0.1070167672875783,0.23270079593609008,-0.0003104965152944463,-0.0016396171452351454
58,0.08269460278362087,0.06089103397241692,-0.006061146589355242,-0.005860192549183783
59,0.0795611741734785,0.07865067959711945,-0.0021194122203903837,-0.0012069803698053904
60,0.07815350035895104,0.15436091578750416,-0.010958633069886281,0.0003686635944700799
61,-0.007940097861745458,0.18214185771114969,-0.002737796629782202,0.0012552301255229115
62,0.11684423677537019,0.29765790342917575,-0.00378834658758944,0.0
63,0.009156134527433251,0.16971781711523568,-0.010447576632410771,-0.00420590002478992
64,0.03798473293468527,0.07692514013206929,0.009982327836795687,-0.006338266384778113
65,0.04405990724173725,0.024162464764624057,-0.006677479326267296,0.002109704641350241
66,0.0475694057135775,0.12418884557702498,0.0049442547080534634,-0.0012674271229403287
67,-0.07220832779155795,0.06786765184318888,0.0006396445410882082,-0.00281313020047796
68,0.058412190679283854,0.07539868729084616,0.014445648764016298,0.0036807537103010148
69,0.2031157592974809,-0.0597662020704253,-0.014282662434270205,0.0057787943009421005
70,0.10097937338619266,0.11931405902300102,0.016092106257927355,-0.004574198988195589
71,0.0677903768874938,0.07036034745905281,0.002888966920713404,-0.0025359256128486356
72,0.09768063161136492,0.09293638378812168,-0.00457936829599299,0.0
73,0.09850474155196795,0.17222418527423933,-0.0004394805720456484,0.0009416315138310602
74,0.015416326727833976,0.0946152310793244,-0.007420843383785898,0.0011682834247152842
75,0.14289706405314295,0.4430953244136101,0.008171168444069373,-0.0029610829103215008
76,0.04160465339692577,0.04904391020370215,-0.014182933475393497,-0.005529561888558018
77,0.018143918535670166,0.02309413376032007,0.002228562160408756,-0.005857160582036644
78,0.03542866884639034,-0.005771353802327489,0.004744248812420356,-0.007048837760399941
79,0.0038722200308010067,0.022720754601943473,0.004096219290874746,-0.002574525159935881
80,0.037030485899275774,0.09417725571076409,-0.00727234894242697,0.00023320794807243377
81,0.04374364458449667,-0.06327866263068734,0.005228788470675956,0.0023567427832830853
82,0.09680189330571712,-0.002905091272192432,0.018007628192390344,0.0
83,-0.01671599813318269,0.018358711024461623,-0.003871435483827156,-0.00043103448275868807
84,0.01347443105345709,0.03932595008471049,-0.003556906172101876,-0.0004398485541055785
85,0.10858380727473058,0.030291495370034522,0.0032752775466581186,-0.0020958200273969332
86,0.045301287813567064,0.07943349768856454,0.0016048083226492525,-0.003090593844820148
87,0.00751099787971509,0.10036294481487146,-0.00943993978642058,0.0
88,-0.025255547639268565,0.02322772925763442,-0.007793812071268575,-0.003479773814702125
89,0.11286045350928804,0.06510980290973695,0.0007528223503200942,-0.007008322382829617
90,0.1272885770212145,0.08167586995883047,0.0011271797018638672,-0.0013157894736841045
91,0.09964620490984875,0.43307783018102874,-0.0007945033985523851,0.0026203089252358476
92,0.11570705478372324,0.07565525481820334,-0.006853750271782239,-0.00043326039387300846
93,0.0340158942528705,-0.014667330058872621,-0.003960115398837932,0.0
94,0.05801367886315831,0.05541440348259612,-0.0008298362006476311,0.005657093124456006
95,0.06467434366813693,0.036310959650940694,-0.008205516110080484,0.0008695652173912858
96,0.09007976439958026,0.2018159501402391,-0.004718362854610323,0.0030299221062943713
97,0.20202658421859312,0.10420915598940453,-0.007301272040335324,0.003460043196544193
98,0.10952429895521178,0.07147477026511527,0.025710411634112022,0.0029588219840042626
99,0.13120007565720243,0.028441518757332813,-0.0032847616747689536,-0.0029676025917926463
100,0.05226993514643664,0.04127591235564563,-0.004646108706910263,0.003443822643133958
101,0.11472244283037204,-0.02041454590147334,-0.0008616799325043864,0.001289767841788527
102,0.18145360012046163,-0.004919513034342857,0.0021503995315753323,0.001716738197424856
103,0.2285929988395017,0.05148785008616655,-0.0013969732132677606,-0.001719690455717934
104,0.0528592645521268,0.01701340435299447,-0.002937997432660511,-0.00043010752688178765
105,0.06454105928887818,0.11517159159864049,-0.00031150218371168217,0.0012886597938144818
106,0.09569956288118316,0.06986771257396046,-0.0041841281042420166,0.007672634271099731
107,0.11904182612327752,0.03296173729953407,-0.0004594445647856134,-0.007299270072992774
108,0.03895075677252282,0.06123160688330047,0.0037438743875454444,-0.001720430107526845
109,0.15099972741765486,0.01925498047686558,-0.0006188850118379302,0.0012886597938144818
110,0.0965582305157942,0.012018095465149453,-0.007273981081352366,0.0021431633090440274
111,0.10604943738073203,0.08866493446835791,0.00021987323762299692,0.0038428693424425024
112,0.04527843808517627,0.10052563717744376,-0.003935102892337844,-0.006013745704467378
113,0.10743717143707307,0.10138552145489046,4.318320856295191e-05,0.0017152658662092258
114,0.05058943391669339,0.15692150731092608,-0.006963846070364614,0.0003857859316730396
115,0.07976482978130406,0.012305807567089481,-0.012401582263489468,0.0008993576017130962
116,0.024538820361621437,0.12681867263445037,0.0010579741365395773,-0.0026192623126798033
117,0.04100886283732985,0.046835366748959065,-0.009167615010246067,0.001329331046312127
118,0.004591761480472323,-0.017747118401222388,-0.002318090277646085,0.004269854824936013
119,0.015111903498398192,0.014496559303509893,0.0012497972438827777,-0.00558179476170041
120,0.23514449486634253,0.023572962817411846,-0.008895567020586258,-0.000859475719810897
121,0.04831925220204925,0.01849361371322925,0.005313476487502847,0.0012875536480687184
122,0.054092531038805805,0.018419433610048067,0.005217487646524438,0.0
123,0.07913026663026665,-0.0312782285603014,0.0024078163689137734,-0.001719690455717934
124,0.041241760354935084,0.05924128762759898,-0.0005308269486283834,-0.002672644193465004
125,0.028092735664671627,0.12663978907264717,0.00019392918143795973,0.003950193215972467
126,0.05066740316052962,0.03997965054323029,-0.0024674310424795823,0.0012864493996569955
127,0.05319245515725746,0.07367152129164238,0.005786092075694108,0.0032058132079503866
128,0.04829515851068094,0.09853441426037396,-0.0006666519415252746,0.0027706734867860732
129,0.0041770503728863345,-0.015924867627326512,0.0028857831066392936,0.0004260758414997022
130,0.026843203338147974,0.14295555242980432,0.0004395418741411433,0.005508474576271295
131,0.03111259940545792,0.03198392599050418,-0.0028469450143515473,-0.0133104336625162
132,0.0869149157926832,0.026461375562827284,-0.0038143260617734304,-0.005179110919292077
133,-0.007367401370510286,0.0848993087111611,-0.005953389837400806,0.0003279028027060632
134,0.022248745848676182,0.10899207606570051,-0.0019952682056407155,-0.0010192623304829335
135,0.07727464047144274,0.023309751100834764,-0.0018994309064152557,-0.003658494295523056
136,0.10696256435245015,0.02466009243042776,0.0006785373077252429,-0.001349914273932857
137,0.04527134286009368,0.04394457137089794,-0.00479993363975231,0.00029940899268407934
138,0.07457679054350755,0.016843288254207105,0.018249454573625996,0.0019142817545561644
139,0.09860659686317583,0.022631370303124863,-8.978139298428238e-05,-0.0017918892065792128
140,0.13693217485590367,0.04416120545406392,-4.070662222180036e-05,-0.0029721496953873236
141,0.09813976249359309,0.06944774368943336,-0.00012033796731682442,-0.0021805494984736464
142,0.010987785984167272,0.024363073426759474,-0.007381138822129983,-0.004820333041191912
143,0.12396515345859944,0.010418634215405193,0.003226805742448013,-0.01920500223313978
144,-0.011881136180726516,0.10853451673326792,-0.0023968691836711497,-0.010379061371841174
145,0.13551149225306527,-0.04662810176540877,-0.003925440219403585,0.007613076578593738
146,0.058665184948734836,0.06810227021433815,-0.000215895374460003,0.00044762757385861967
147,0.07742537060460634,0.057358501740897676,-0.0006204393737861298,0.01325088339222618
148,0.008922165089654856,0.09470738549752437,0.0026072029717942357,0.003955142785494001
149,0.10268896230695045,0.027904546284393827,0.003674113188263887,0.0065603146853146135
150,0.022797679875856326,0.14552488456128077,-0.0016259071788499349,-0.003068829460762836
151,0.17339626888665927,0.09597856114097891,0.007250911911047688,-0.0017566974088712845
152,0.14235142117186483,0.09728706148164366,-0.013490809509510164,0.00654450261780114
153,0.057384590389734966,-0.06713632561377232,0.006219826442276852,-0.0008733624454149838
154,0.074621627992123,0.10234796852558678,-0.002838138561716452,0.003095193525778098
155,-0.02777601076144563,0.07544519109210966,-0.0016794248207757066,-0.0017924116877453178
156,0.0651164812239221,0.059094932315772584,0.004286245749795614,-0.006584723441615389
157,0.0575969694019039,0.029990188634670616,0.0009069800831245236,-0.004316178837056655
158,0.15239249355511023,0.07402701258314554,-0.004687800720589599,0.004734532689776251
159,0.17400886676454858,0.1639287696156571,-0.004072331494476764,0.0015465295089220929
160,-0.021720482820227906,-0.03677238960398353,0.0007801438073103845,-0.004634683098591537
162,0.07715291363026057,0.05226428668960716,-0.003228648359808218,0.004858657243816229
163,0.032538216467437736,-0.04580193503317041,-0.005202201645274923,-0.004882379050155323
164,-0.011905933845306662,0.15552421503975938,-0.0033156784802691125,-0.0026702269692924913
165,0.09398064917452169,0.05795139718131591,-0.005759839303123072,-0.0015243494771748033
166,0.06040225674617711,0.01370657964534494,-0.0014504195660225653,-0.0021395485954467395
167,0.09972300126077913,0.08171529847799205,-0.0018840480576333897,9.379187137124659e-05
168,0.0318742502308007,0.02792041091848951,0.0005682602258430568,-0.006839674609562989
169,0.06180300161951541,0.02254384578257228,-0.005423831467164742,0.001665544332210945
170,0.3578006403140173,0.04642627733137879,0.001143026789594038,-0.008831521739130448
171,0.026339665594713173,0.034967555581020854,-0.004961877470039018,-0.0013605442176869652
172,0.00939697633936252,-0.004078773842156407,-0.00019238614035992725,0.0004533091568448781
173,0.060638533573083804,0.06562916312644815,0.00831507348157231,-0.0031832651205093354
174,0.06806342752208855,0.10851407544537946,-0.0009901718074342644,0.0009086778736939175
175,0.056827082283940906,0.05375189611821366,0.000205008899924993,-0.004701693522618574
176,-0.13378797339523021,0.07450884094228111,-0.009887554990572991,0.0024134790528235143
177,0.04223950037668014,0.11820859599897048,-0.00864768948786925,0.0018181818181817794
178,0.020766146970873953,0.059774835546071124,0.0004302534605459039,0.004074241738343135
179,0.055237512540590276,0.03403205056224999,-0.0027526677818250317,-0.016033926058119586
180,0.0067271075530968985,-0.0049090815028667,0.0028025164076664034,0.02766547406082293
181,0.06934702504528209,0.08926442926094875,-0.003054833869858394,-0.0004474272930647879
182,0.01433841278688097,0.03809518509798888,0.006349002060432916,0.005340453938584666
183,0.015057309495883048,0.12296425094993489,-0.004800350976735372,-0.002230151650312094
184,-0.0050457469605809605,0.04577660266461341,0.0029045141751281216,0.0020697482919011956
185,0.11560675381661056,0.018910833968293666,-0.002130850860829476,-0.0061128526645768755
186,0.10115494074925484,0.037414943884241825,-0.003615446764914504,-0.0017945266935845288
187,0.09711557972104214,0.02007830507489744,-0.0019488467441244701,-0.00044883303411122127
188,0.007844237220377871,0.00034710579714399177,-0.006035087957140235,0.0004486316733960525
189,0.037280893105990746,0.09004381693489565,-0.001997425597955141,-0.002248201438848953
190,0.014699922511695432,0.08926693023210437,-0.008826522931573596,-0.01971572673085739
191,0.003340024573892563,-0.02164229553471878,-0.008537799481754092,-0.0018373909049149814
192,0.024375466044834405,-0.032129527264512854,0.009014891469577629,-0.002302025782688799
193,0.04104716972480527,0.028905410791002315,0.001189708283264159,0.0032124827902707794
194,0.10010062259925946,-0.029760909966056574,0.00890757819507064,-0.0027611596870685097
195,0.061310393843090276,-0.003669021551508762,-0.004530734940674556,0.013617793917385415
196,0.10699391777765967,0.1449862593184931,-0.0028031619152399903,0.0054176072234761825
197,-0.047270261416758046,0.03170874384706398,0.0043883041768493945,-0.0013562386980107406
198,-0.033743073814180874,0.07684468160302092,0.0022811519141558282,-0.00866393068855455
199,0.027973613985578343,0.052722124016442974,-0.0048557566341683395,-0.008837100179870178
200,-0.01811405947585619,0.04549027829684004,-0.0037298330845576422,-0.004060046189376499
201,0.06854781403341732,0.012639513506864881,0.0036082904311407417,-0.002779064381658116
202,0.006763611351399291,0.06531594568137325,-0.003711867810844978,-0.009350163627863454
203,0.006733975127854792,0.1064617741836727,0.004970908593955046,0.008804448563484604
204,-0.010562530891647406,0.042255069526607264,-0.009476160915208047,-0.0023921778108087982
205,0.07521100017866934,0.1062025434923357,0.005870144182202229,0.0046925566343041115
206,0.09836637166623964,0.06337015903036991,-0.005009838833118623,-0.01074766355140189
207,0.11707546568416997,0.06978064940367454,-0.004375445120859955,-0.0032817627754336753
208,0.0681589011641053,0.09167618032141026,-0.011393174573410804,0.022008253094910613
209,-0.004886552249936971,0.09174414043073817,-0.004541420060663976,0.002287282708142759
210,0.022578869392689695,0.033217118920797255,-0.010130088764093529,-0.00923361034164355
211,0.05865783511071103,0.06405481189656816,-0.0008645791245008913,0.010507080858839671
212,0.07568049646422516,0.1525938127267784,0.01363160394194967,0.004999999999999974
213,0.06911644057652597,0.03445059271672175,0.010453631475070863,0.0103641859795595
214,0.1349475445055283,0.03207123100581312,-0.002069322586023331,-0.012774487471526206
215,0.13561490752906527,0.125562804620453,-0.0033898502274861244,0.004083484573502716
216,-0.05737702788794345,0.011871898788770003,0.001052642307821742,0.0018115942028985121
217,0.0006412894243351605,0.049617097485100695,-0.0032577121261814406,0.0009049773755657523
218,0.0573634365385769,0.0346878613021991,-0.008897869548224935,-0.02501785664591897
219,0.0724801935483946,0.02747631571195964,0.0023360460469014125,0.023965595291987277
220,0.032889138035379836,0.08141355633094548,-0.007439702347689408,0.00045248868778287614
221,0.06440242453755968,0.07907500208064913,-0.003593890318220608,-0.01702715140358955
222,0.06354832790124365,0.03863814248879025,-0.010965085293673975,-0.03132415757000475
223,0.07670056306364546,0.05259013300245995,0.0035725811291453012,0.016339869281045815
224,0.0671019740623737,0.04351667050617248,-0.005435052428008579,0.0032573289902278614
225,0.07365277566045755,0.06111771546564251,0.008049788254576322,0.030672079386558557
226,0.03384688266839812,0.022246566482369633,-0.011086879493871006,0.00938337801608567
227,0.13862184128248306,0.004162461024152925,-0.005288308462329185,0.0013386880856760882
228,0.051792441775078336,0.054907703992769674,-0.023739796651062073,0.004884547069271734
229,0.03895405204382292,0.051510714505318814,0.00238021424201623,-0.0076062639821028255
230,0.06704840881575863,0.024814719760746888,0.009236892618723958,0.004010695187165769
231,0.10278070599061288,0.045961233224342424,0.009315912252921017,-0.0017857142857144064
232,0.05019719344517881,0.08303189272229708,0.006852773159853497,0.00044622936189208225
233,0.040610033252836034,0.015693312315825603,0.00018496753078038638,-0.010825439783491132
234,0.03998514765860367,0.09218192610549124,0.00495978677178794,-0.005442176870748344
235,0.09397457136670172,0.05150842137276695,0.006532959257333563,0.011653966831017392
236,0.055896363157350075,0.09717183386698679,0.00627056452796615,0.008884940026654947
237,-0.020543164349688087,0.04140599210614741,0.004977598059116767,0.014448336252189067
238,0.06036600782060712,0.07847361712361713,-0.009972648266684028,0.02767134951042991
239,0.03393136650795567,0.018900480411594752,-0.0029702984841115344,0.012610340479192968
240,-0.07232979434858178,0.06271196266159536,0.0008729969303582342,0.0
241,-0.023118427429438034,0.007509224144390571,-0.000490175157524934,0.00042016806722695643
242,-0.057544633469401835,0.030766588743965588,-0.00846567798368696,-0.004219409282700482
243,0.02927200980247801,0.04675404814627677,0.002750279901258125,0.0008431703204047038
244,-0.0031231004102239813,0.05753953721434378,-0.0001592264414639943,-0.001266357112705681
245,0.07236851097342885,0.03176740758959842,0.004903569751594822,0.0037846930193439804
247,0.025001661797824887,0.02288349468869958,0.015365917111885634,0.011134020618556683
248,0.09785001039800148,0.015618578285871073,-0.006853223619779663,-0.01634534786253146
249,0.06708535520268151,-0.013612671044012844,0.002722933515683685,0.0012557555462537101
250,0.09047167765200581,-0.007617351516963023,0.001724955888051734,-0.0020973154362416407
251,0.13478653611488542,-0.05667657281668757,-0.004983269057623054,0.0
