timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2017-10-06,1270.6000,1272.5000,1269.3000,1270.9000,1270.9000,16394611,0.0000,1.0000
2017-10-05,1277.1000,1281.6000,1268.5000,1271.4000,1271.4000,102536945,0.0000,1.0000
2017-10-04,1277.9000,1285.0000,1273.1000,1276.5000,1276.5000,138307545,0.0000,1.0000
2017-10-03,1272.2000,1277.4000,1271.2000,1275.0000,1275.0000,115633873,0.0000,1.0000
2017-10-02,1277.6000,1279.9000,1272.0000,1274.3000,1274.3000,143107069,0.0000,1.0000
2017-10-01,1282.2000,1282.8000,1279.1000,1280.2000,1280.2000,391483,0.0000,1.0000
2017-09-29,1287.7000,1292.8000,1286.4000,1290.2000,1290.2000,26747037,0.0000,1.0000
2017-09-28,1283.8000,1291.6000,1280.4000,1289.4000,1289.4000,163498343,0.0000,1.0000
2017-09-27,1297.7000,1298.7000,1284.1000,1286.3000,1286.3000,197257988,0.0000,1.0000
2017-09-26,1316.6000,1316.8000,1295.0000,1296.9000,1296.9000,193168543,0.0000,1.0000
2017-09-25,1296.5000,1315.8000,1293.6000,1311.6000,1311.6000,177681685,0.0000,1.0000
2017-09-24,1301.5000,1301.5000,1291.7000,1295.1000,1295.1000,598702,0.0000,1.0000
2017-09-22,1299.6000,1301.9000,1296.5000,1300.3000,1300.3000,155345399,0.0000,1.0000
2017-09-21,1302.4000,1302.6000,1291.2000,1294.9000,1294.9000,218089647,0.0000,1.0000
2017-09-20,1315.7000,1319.8000,1299.5000,1302.4000,1302.4000,136123143,0.0000,1.0000
2017-09-19,1312.4000,1315.3000,1308.7000,1314.5000,1314.5000,151499633,0.0000,1.0000
2017-09-18,1321.4000,1322.1000,1308.1000,1311.8000,1311.8000,141484781,0.0000,1.0000
2017-09-17,1324.0000,1324.0000,1318.0000,1319.6000,1319.6000,458638,0.0000,1.0000
2017-09-15,1333.6000,1335.1000,1323.5000,1323.9000,1323.9000,183112738,0.0000,1.0000
2017-09-14,1325.6000,1337.5000,1319.7000,1337.5000,1337.5000,174086237,0.0000,1.0000
2017-09-13,1336.0000,1339.1000,1324.5000,1325.9000,1325.9000,146092059,0.0000,1.0000
2017-09-12,1329.2000,1340.5000,1326.7000,1335.5000,1335.5000,157320088,0.0000,1.0000
2017-09-11,1341.8000,1343.3000,1330.6000,1331.8000,1331.8000,165149982,0.0000,1.0000
2017-09-10,1341.5000,1344.6000,1337.3000,1342.9000,1342.9000,1227861,0.0000,1.0000
2017-09-08,1358.1000,1362.4000,1347.4000,1351.1000,1351.1000,225759739,0.0000,1.0000
2017-09-07,1339.6000,1354.8000,1338.8000,1353.7000,1353.7000,173328267,0.0000,1.0000
2017-09-06,1343.1000,1347.0000,1336.4000,1337.7000,1337.7000,148686639,0.0000,1.0000
2017-09-05,1338.9000,1349.7000,1331.1000,1347.1000,1347.1000,482458850,0.0000,1.0000
2017-09-03,1339.7000,1343.5000,1338.3000,1341.3000,1341.3000,1394012,0.0000,1.0000
2017-09-01,1325.3000,1334.5000,1321.5000,1330.0000,1330.0000,174689060,0.0000,1.0000
2017-08-31,1308.2000,1329.0000,1307.5000,1326.7000,1326.7000,185101855,0.0000,1.0000
2017-08-30,1318.4000,1319.3000,1310.1000,1312.9000,1312.9000,173632705,0.0000,1.0000
2017-08-29,1322.1000,1331.9000,1310.6000,1313.7000,1313.7000,257314719,0.0000,1.0000
2017-08-28,1299.4000,1330.0000,1299.1000,1323.1000,1323.1000,144247736,0.0000,1.0000
2017-08-27,1297.6000,1299.9000,1297.0000,1298.2000,1298.2000,340745,0.0000,1.0000
2017-08-25,1291.9000,1301.4000,1281.3000,1296.2000,1296.2000,158025712,0.0000,1.0000
2017-08-24,1293.6000,1295.6000,1289.3000,1291.5000,1291.5000,131551312,0.0000,1.0000
2017-08-23,1291.1000,1297.0000,1290.1000,1295.8000,1295.8000,125204666,0.0000,1.0000
2017-08-22,1294.3000,1296.7000,1287.2000,1288.6000,1288.6000,143672610,0.0000,1.0000
2017-08-21,1291.4000,1299.7000,1289.9000,1297.2000,1297.2000,139567768,0.0000,1.0000
2017-08-20,1289.1000,1290.3000,1286.2000,1288.5000,1288.5000,560444,0.0000,1.0000
2017-08-18,1292.8000,1306.9000,1289.1000,1290.1000,1290.1000,190069061,0.0000,1.0000
2017-08-17,1293.1000,1296.0000,1288.7000,1290.6000,1290.6000,35104401,0.0000,1.0000
2017-08-16,1278.4000,1278.9000,1274.6000,1276.1000,1276.1000,22871493,0.0000,1.0000
2017-08-15,1281.2000,1281.7000,1272.7000,1278.2000,1278.2000,157864512,0.0000,1.0000
2017-08-14,1293.8000,1294.0000,1284.2000,1286.7000,1286.7000,135404593,0.0000,1.0000
2017-08-13,1296.4000,1296.4000,1293.6000,1294.3000,1294.3000,369038,0.0000,1.0000
2017-08-11,1291.9000,1298.1000,1286.7000,1294.9000,1294.9000,143430579,0.0000,1.0000
2017-08-10,1282.2000,1293.8000,1282.1000,1292.2000,1292.2000,136721259,0.0000,1.0000
2017-08-09,1270.8000,1284.7000,1270.0000,1280.9000,1280.9000,152248854,0.0000,1.0000
2017-08-08,1265.5000,1271.0000,1257.1000,1267.8000,1267.8000,110127158,0.0000,1.0000
2017-08-07,1264.2000,1265.6000,1261.3000,1264.0000,1264.0000,67874280,0.0000,1.0000
2017-08-06,1264.3000,1265.0000,1262.3000,1263.1000,1263.1000,250982,0.0000,1.0000
2017-08-04,1274.1000,1276.5000,1253.9000,1264.3000,1264.3000,129009734,0.0000,1.0000
2017-08-03,1268.1000,1277.0000,1260.5000,1275.3000,1275.3000,111757847,0.0000,1.0000
2017-08-02,1272.1000,1279.0000,1256.6000,1269.0000,1269.0000,108957857,0.0000,1.0000
2017-08-01,1275.7000,1280.3000,1262.0000,1274.0000,1274.0000,109291384,0.0000,1.0000
2017-07-31,1273.5000,1276.4000,1265.8000,1273.8000,1273.8000,87437949,0.0000,1.0000
2017-07-30,1276.3000,1277.3000,1268.9000,1276.5000,1276.5000,348795,0.0000,1.0000
2017-07-28,1257.6000,1277.0000,1256.9000,1275.8000,1275.8000,112314202,0.0000,1.0000
2017-07-27,1263.8000,1265.0000,1253.9000,1259.8000,1259.8000,114889241,0.0000,1.0000
2017-07-26,1246.7000,1263.4000,1243.2000,1260.1000,1260.1000,94543230,0.0000,1.0000
2017-07-25,1255.0000,1258.0000,1246.7000,1246.9000,1246.9000,119855912,0.0000,1.0000
2017-07-24,1254.8000,1256.8000,1253.4000,1253.7000,1253.7000,34154822,0.0000,1.0000
2017-07-23,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000
2017-07-21,1244.6000,1255.9000,1244.0000,1255.1000,1255.1000,112395455,0.0000,1.0000
2017-07-20,1237.3000,1247.2000,1234.6000,1243.3000,1243.3000,129121074,0.0000,1.0000
2017-07-19,1241.0000,1243.5000,1235.1000,1241.0000,1241.0000,107463363,0.0000,1.0000
2017-07-18,1236.5000,1244.1000,1234.5000,1242.2000,1242.2000,127780223,0.0000,1.0000
2017-07-17,1230.4000,1235.4000,1228.5000,1232.3000,1232.3000,92412934,0.0000,1.0000
2017-07-16,1228.7000,1230.4000,1227.5000,1230.4000,1230.4000,456703,0.0000,1.0000
2017-07-14,1215.9000,1232.6000,1215.4000,1228.0000,1228.0000,133360418,0.0000,1.0000
2017-07-13,1222.7000,1223.6000,1215.6000,1217.1000,1217.1000,110876406,0.0000,1.0000
2017-07-12,1219.5000,1225.1000,1212.5000,1218.4000,1218.4000,135665192,0.0000,1.0000
2017-07-11,1211.5000,1217.5000,1207.4000,1216.7000,1216.7000,106082451,0.0000,1.0000
2017-07-10,1210.0000,1215.0000,1204.0000,1213.0000,1213.0000,128440129,0.0000,1.0000
2017-07-09,1212.1000,1213.4000,1210.7000,1212.5000,1212.5000,482504,0.0000,1.0000
2017-07-07,1220.0000,1228.0000,1206.6000,1212.5000,1212.5000,162211409,0.0000,1.0000
2017-07-06,1226.4000,1226.9000,1218.5000,1222.8000,1222.8000,107334555,0.0000,1.0000
2017-07-05,1219.2000,1229.5000,1216.5000,1226.2000,1226.2000,315052667,0.0000,1.0000
2017-07-03,1225.2000,1228.4000,1218.5000,1220.0000,1220.0000,43796287,0.0000,1.0000
2017-07-02,1241.7000,1242.6000,1240.5000,1241.5000,1241.5000,221692,0.0000,1.0000
2017-06-30,1246.6000,1247.3000,1239.0000,1241.5000,1241.5000,115296117,0.0000,1.0000
2017-06-29,1251.7000,1253.0000,1239.7000,1246.3000,1246.3000,138817833,0.0000,1.0000
2017-06-28,1252.9000,1255.2000,1248.2000,1249.9000,1249.9000,113552040,0.0000,1.0000
2017-06-27,1245.2000,1253.8000,1245.1000,1249.5000,1249.5000,110584330,0.0000,1.0000
2017-06-26,1255.7000,1255.9000,1236.5000,1243.8000,1243.8000,127358122,0.0000,1.0000
2017-06-25,1258.1000,1259.0000,1257.8000,1258.2000,1258.2000,201652,0.0000,1.0000
2017-06-23,1252.9000,1260.0000,1252.2000,1257.7000,1257.7000,87121479,0.0000,1.0000
2017-06-22,1253.1000,1256.0000,1247.5000,1252.2000,1252.2000,104815268,0.0000,1.0000
2017-06-21,1247.1000,1250.9000,1241.7000,1249.9000,1249.9000,86038215,0.0000,1.0000
2017-06-20,1246.4000,1249.4000,1242.4000,1246.0000,1246.0000,89528714,0.0000,1.0000
2017-06-19,1254.3000,1254.8000,1244.3000,1245.0000,1245.0000,91493448,0.0000,1.0000
2017-06-18,1255.8000,1257.3000,1254.9000,1256.1000,1256.1000,200527,0.0000,1.0000
2017-06-16,1254.7000,1258.6000,1253.2000,1255.2000,1255.2000,79775253,0.0000,1.0000
2017-06-15,1266.6000,1266.9000,1252.7000,1255.7000,1255.7000,144838370,0.0000,1.0000
2017-06-14,1271.3000,1284.2000,1259.0000,1265.3000,1265.3000,128000562,0.0000,1.0000
2017-06-13,1268.5000,1271.0000,1260.5000,1269.0000,1269.0000,91584810,0.0000,1.0000
2017-06-12,1268.9000,1272.4000,1265.6000,1267.4000,1267.4000,91834338,0.0000,1.0000
2017-06-11,1269.7000,1270.2000,1268.5000,1269.3000,1269.3000,233890,0.0000,1.0000
2017-06-09,1276.5000,1278.3000,1266.7000,1268.8000,1268.8000,117203552,0.0000,1.0000
2017-06-08,1286.5000,1291.5000,1273.5000,1282.2000,1282.2000,127197134,0.0000,1.0000
2017-06-07,1293.9000,1296.9000,1285.0000,1288.1000,1288.1000,104311763,0.0000,1.0000
2017-06-06,1287.1000,1298.8000,1287.0000,1296.5000,1296.5000,131332990,0.0000,1.0000
2017-06-05,1282.9000,1286.0000,1280.2000,1282.8000,1282.8000,80979433,0.0000,1.0000
2017-06-04,1282.6000,1284.0000,1281.2000,1283.0000,1283.0000,579273,0.0000,1.0000
2017-06-02,1263.5000,1282.2000,1262.1000,1281.7000,1281.7000,129212279,0.0000,1.0000
2017-06-01,1271.0000,1271.5000,1263.7000,1267.7000,1267.7000,92363890,0.0000,1.0000
2017-05-31,1262.5000,1276.8000,1262.1000,1271.5000,1271.5000,89485139,0.0000,1.0000
2017-05-30,1265.8000,1271.7000,1258.4000,1264.6000,1264.6000,195144942,0.0000,1.0000
2017-05-28,1267.4000,1272.2000,1266.2000,1271.1000,1271.1000,222106,0.0000,1.0000
2017-05-26,1256.8000,1269.3000,1256.7000,1266.7000,1266.7000,135450298,0.0000,1.0000
2017-05-25,1258.3000,1259.4000,1252.6000,1254.6000,1254.6000,101473871,0.0000,1.0000
2017-05-24,1251.5000,1258.8000,1247.6000,1257.9000,1257.9000,112114533,0.0000,1.0000
2017-05-23,1262.1000,1263.3000,1250.5000,1250.9000,1250.9000,131680079,0.0000,1.0000
2017-05-22,1252.6000,1263.5000,1252.0000,1263.4000,1263.4000,106106630,0.0000,1.0000
2017-05-21,1257.5000,1257.7000,1254.5000,1257.1000,1257.1000,419595,0.0000,1.0000
2017-05-19,1248.6000,1256.4000,1247.1000,1255.1000,1255.1000,111576874,0.0000,1.0000
2017-05-18,1261.7000,1265.0000,1245.7000,1248.5000,1248.5000,196355490,0.0000,1.0000
2017-05-17,1243.8000,1263.2000,1240.9000,1260.0000,1260.0000,190131990,0.0000,1.0000
2017-05-16,1233.8000,1244.5000,1232.6000,1243.5000,1243.5000,104158794,0.0000,1.0000
2017-05-15,1229.9000,1237.4000,1228.4000,1231.2000,1231.2000,97824365,0.0000,1.0000
2017-05-14,1228.3000,1230.5000,1227.8000,1229.7000,1229.7000,261556,0.0000,1.0000
2017-05-12,1226.6000,1231.6000,1226.0000,1228.2000,1228.2000,96008129,0.0000,1.0000
2017-05-11,1219.5000,1227.7000,1219.0000,1225.2000,1225.2000,100299921,0.0000,1.0000
2017-05-10,1222.4000,1225.8000,1217.5000,1218.2000,1218.2000,96046120,0.0000,1.0000
2017-05-09,1228.2000,1228.4000,1214.3000,1223.6000,1223.6000,114081516,0.0000,1.0000
2017-05-08,1230.7000,1236.9000,1226.0000,1227.7000,1227.7000,107198939,0.0000,1.0000
2017-05-07,1223.1000,1234.8000,1221.0000,1234.4000,1234.4000,721723,0.0000,1.0000
2017-05-05,1229.0000,1236.0000,1226.2000,1228.0000,1228.0000,139682689,0.0000,1.0000
2017-05-04,1240.5000,1240.7000,1225.7000,1228.6000,1228.6000,157969747,0.0000,1.0000
2017-05-03,1257.1000,1257.3000,1236.4000,1238.4000,1238.4000,99640912,0.0000,1.0000
2017-05-02,1257.8000,1258.2000,1252.6000,1257.3000,1257.3000,91602570,0.0000,1.0000
2017-05-01,1264.5000,1269.7000,1254.9000,1257.3000,1257.3000,91824803,0.0000,1.0000
2017-04-30,1269.6000,1272.4000,1269.1000,1271.8000,1271.8000,460050,0.0000,1.0000
2017-04-28,1266.4000,1269.9000,1264.9000,1269.3000,1269.3000,85272038,0.0000,1.0000
2017-04-27,1268.2000,1269.0000,1261.8000,1265.2000,1265.2000,106112258,0.0000,1.0000
2017-04-26,1265.6000,1272.8000,1260.7000,1269.0000,1269.0000,106151519,0.0000,1.0000
2017-04-25,1275.8000,1275.8000,1262.8000,1265.3000,1265.3000,121625878,0.0000,1.0000
2017-04-24,1277.0000,1279.9000,1267.9000,1279.2000,1279.2000,178822519,0.0000,1.0000
2017-04-23,1280.0000,1280.0000,1266.0000,1275.0000,1275.0000,3073979,0.0000,1.0000
2017-04-21,1281.6000,1290.1000,1280.0000,1286.1000,1286.1000,101974010,0.0000,1.0000
2017-04-20,1280.7000,1285.2000,1276.2000,1282.6000,1282.6000,119346263,0.0000,1.0000
2017-04-19,1288.4000,1289.2000,1274.0000,1281.0000,1281.0000,123677096,0.0000,1.0000
2017-04-18,1285.4000,1294.4000,1278.8000,1291.3000,1291.3000,132810065,0.0000,1.0000
2017-04-17,1292.9000,1294.7000,1282.3000,1284.6000,1284.6000,105859149,0.0000,1.0000
2017-04-16,1292.4000,1297.4000,1290.0000,1297.1000,1297.1000,835023,0.0000,1.0000
2017-04-13,1287.7000,1290.7000,1282.0000,1290.1000,1290.1000,126081449,0.0000,1.0000
2017-04-12,1277.1000,1289.2000,1272.0000,1288.9000,1288.9000,120178247,0.0000,1.0000
2017-04-11,1257.3000,1277.9000,1255.4000,1277.7000,1277.7000,126313436,0.0000,1.0000
2017-04-10,1254.9000,1258.9000,1246.8000,1257.6000,1257.6000,93607084,0.0000,1.0000
2017-04-09,1255.6000,1257.4000,1252.6000,1257.2000,1257.2000,289112,0.0000,1.0000
2017-04-07,1265.0000,1273.3000,1250.9000,1256.1000,1256.1000,210536560,0.0000,1.0000
2017-04-06,1255.8000,1257.2000,1249.0000,1253.3000,1253.3000,94011648,0.0000,1.0000
2017-04-05,1257.2000,1260.9000,1243.0000,1260.8000,1260.8000,101466492,0.0000,1.0000
2017-04-04,1257.8000,1263.7000,1253.1000,1257.3000,1257.3000,84055349,0.0000,1.0000
2017-04-03,1250.8000,1258.7000,1243.6000,1257.4000,1257.4000,68185580,0.0000,1.0000
2017-04-02,1251.9000,1252.7000,1247.1000,1250.8000,1250.8000,194150,0.0000,1.0000
2017-03-31,1243.1000,1252.8000,1239.8000,1251.2000,1251.2000,80739300,0.0000,1.0000
2017-03-30,1249.3000,1253.9000,1241.1000,1242.6000,1242.6000,88455909,0.0000,1.0000
2017-03-29,1248.2000,1254.4000,1247.9000,1252.1000,1252.1000,99611557,0.0000,1.0000
2017-03-28,1253.9000,1258.4000,1247.3000,1249.9000,1249.9000,105644769,0.0000,1.0000
2017-03-27,1256.4000,1261.0000,1252.3000,1253.2000,1253.2000,123550959,0.0000,1.0000
2017-03-26,1245.5000,1254.8000,1245.5000,1252.8000,1252.8000,657384,0.0000,1.0000
2017-03-24,1243.8000,1251.9000,1240.7000,1244.6000,1244.6000,98560326,0.0000,1.0000
2017-03-23,1246.1000,1253.3000,1242.7000,1245.6000,1245.6000,101091645,0.0000,1.0000
2017-03-22,1245.2000,1251.5000,1244.5000,1246.8000,1246.8000,109808768,0.0000,1.0000
2017-03-21,1227.9000,1247.7000,1227.5000,1244.5000,1244.5000,138789193,0.0000,1.0000
2017-03-20,1233.6000,1235.5000,1229.8000,1234.7000,1234.7000,71283587,0.0000,1.0000
2017-03-19,1229.0000,1230.8000,1228.8000,1230.6000,1230.6000,192952,0.0000,1.0000
2017-03-17,1226.3000,1231.5000,1225.2000,1229.0000,1229.0000,79783477,0.0000,1.0000
2017-03-16,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000
2017-03-15,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000
2017-03-14,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000
2017-03-13,1206.1000,1210.9000,1202.0000,1203.8000,1203.8000,93533523,0.0000,1.0000
2017-03-12,1205.0000,1207.0000,1204.4000,1206.0000,1206.0000,334762,0.0000,1.0000
2017-03-10,1196.7000,1206.2000,1194.5000,1204.5000,1204.5000,130508154,0.0000,1.0000
2017-03-09,1204.6000,1208.9000,1199.0000,1199.6000,1199.6000,119063327,0.0000,1.0000
2017-03-08,1217.3000,1218.2000,1206.4000,1208.7000,1208.7000,106522691,0.0000,1.0000
2017-03-07,1225.0000,1226.4000,1214.1000,1215.9000,1215.9000,100021329,0.0000,1.0000
2017-03-06,1233.5000,1235.3000,1225.0000,1226.2000,1226.2000,85923708,0.0000,1.0000
2017-03-05,1233.9000,1236.5000,1233.0000,1235.4000,1235.4000,95224,0.0000,1.0000
2017-03-03,1234.4000,1236.7000,1223.0000,1235.0000,1235.0000,129846823,0.0000,1.0000
2017-03-02,1247.4000,1247.5000,1231.1000,1235.7000,1235.7000,124897333,0.0000,1.0000
2017-03-01,1243.0000,1251.4000,1237.2000,1247.6000,1247.6000,176228442,0.0000,1.0000
2017-02-28,1254.1000,1259.3000,1246.3000,1246.5000,1246.5000,105617048,0.0000,1.0000
2017-02-27,1257.2000,1264.9000,1251.5000,1254.4000,1254.4000,96424921,0.0000,1.0000
2017-02-26,1258.9000,1258.9000,1255.6000,1257.3000,1257.3000,112396,0.0000,1.0000
2017-02-24,1250.9000,1261.2000,1250.5000,1258.0000,1258.0000,114196828,0.0000,1.0000
2017-02-23,1238.4000,1252.2000,1236.4000,1249.9000,1249.9000,124238100,0.0000,1.0000
2017-02-22,1236.7000,1241.9000,1231.5000,1237.8000,1237.8000,94804035,0.0000,1.0000
2017-02-21,1235.6000,1240.2000,1226.8000,1236.0000,1236.0000,203451816,0.0000,1.0000
2017-02-19,1236.4000,1239.2000,1236.1000,1237.5000,1237.5000,83287,0.0000,1.0000
2017-02-17,1239.6000,1245.1000,1235.5000,1235.8000,1235.8000,86439714,0.0000,1.0000
2017-02-16,1236.0000,1243.6000,1233.4000,1239.8000,1239.8000,108190766,0.0000,1.0000
2017-02-15,1226.6000,1235.4000,1217.5000,1233.7000,1233.7000,106707321,0.0000,1.0000
2017-02-14,1229.7000,1236.0000,1222.7000,1229.4000,1229.4000,111817610,0.0000,1.0000
2017-02-13,1230.7000,1233.6000,1220.3000,1226.9000,1226.9000,90427855,0.0000,1.0000
2017-02-12,1234.2000,1234.4000,1230.1000,1231.3000,1231.3000,106967,0.0000,1.0000
2017-02-10,1225.1000,1238.9000,1222.6000,1235.1000,1235.1000,124024438,0.0000,1.0000
2017-02-09,1242.9000,1246.2000,1226.1000,1227.7000,1227.7000,114620681,0.0000,1.0000
2017-02-08,1234.5000,1246.6000,1232.3000,1241.7000,1241.7000,118046431,0.0000,1.0000
2017-02-07,1234.5000,1237.4000,1229.2000,1233.8000,1233.8000,109468326,0.0000,1.0000
2017-02-06,1224.9000,1237.5000,1223.3000,1235.4000,1235.4000,103050716,0.0000,1.0000
2017-02-05,1221.9000,1226.6000,1220.8000,1222.2000,1222.2000,162918,0.0000,1.0000
2017-02-03,1215.3000,1223.2000,1208.3000,1222.0000,1222.0000,112983001,0.0000,1.0000
2017-02-02,1216.9000,1227.5000,1213.7000,1216.7000,1216.7000,124562068,0.0000,1.0000
2017-02-01,1210.4000,1214.2000,1199.7000,1211.5000,1211.5000,103455396,0.0000,1.0000
2017-01-31,1203.4000,1217.4000,1198.0000,1214.5000,1214.5000,123355686,0.0000,1.0000
2017-01-30,1195.8000,1201.3000,1190.0000,1198.1000,1198.1000,99345078,0.0000,1.0000
2017-01-29,1194.6000,1196.8000,1193.1000,1195.9000,1195.9000,173028,0.0000,1.0000
2017-01-27,1186.2000,1193.8000,1179.7000,1191.0000,1191.0000,97907167,0.0000,1.0000
2017-01-26,1198.4000,1201.6000,1183.9000,1187.9000,1187.9000,104188864,0.0000,1.0000
2017-01-25,1205.0000,1210.2000,1192.6000,1200.6000,1200.6000,133435689,0.0000,1.0000
2017-01-24,1215.5000,1220.3000,1206.2000,1208.8000,1208.8000,105014294,0.0000,1.0000
2017-01-23,1214.2000,1223.0000,1209.0000,1217.1000,1217.1000,127971718,0.0000,1.0000
2017-01-22,1212.3000,1218.4000,1209.3000,1215.4000,1215.4000,151420,0.0000,1.0000
2017-01-20,1207.1000,1217.6000,1198.2000,1208.6000,1208.6000,109910835,0.0000,1.0000
2017-01-19,1202.8000,1209.0000,1195.4000,1203.4000,1203.4000,126456070,0.0000,1.0000
2017-01-18,1214.5000,1219.2000,1201.3000,1202.5000,1202.5000,97812494,0.0000,1.0000
2017-01-17,1203.3000,1221.8000,1201.0000,1214.9000,1214.9000,320303477,0.0000,1.0000
2017-01-15,1199.4000,1208.7000,1198.0000,1203.3000,1203.3000,193345,0.0000,1.0000
2017-01-13,1194.0000,1204.6000,1187.5000,1197.3000,1197.3000,139026725,0.0000,1.0000
2017-01-12,1197.3000,1210.0000,1193.1000,1195.9000,1195.9000,143205095,0.0000,1.0000
2017-01-11,1187.9000,1201.5000,1177.0000,1193.4000,1193.4000,132414429,0.0000,1.0000
2017-01-10,1184.8000,1193.6000,1180.9000,1186.2000,1186.2000,111730838,0.0000,1.0000
2017-01-09,1174.7000,1189.3000,1173.0000,1182.8000,1182.8000,89103273,0.0000,1.0000
2017-01-08,1172.9000,1177.0000,1172.2000,1174.1000,1174.1000,57117,0.0000,1.0000
2017-01-06,1178.1000,1186.2000,1171.1000,1175.7000,1175.7000,120544641,0.0000,1.0000
2017-01-05,1174.0000,1188.3000,1171.0000,1181.4000,1181.4000,148741696,0.0000,1.0000
2017-01-04,1160.6000,1171.0000,1160.2000,1166.5000,1166.5000,96581281,0.0000,1.0000
2017-01-03,1154.4000,1166.5000,1146.5000,1158.2000,1158.2000,111814681,0.0000,1.0000
2017-01-01,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000
2016-12-30,1161.0000,1162.8000,1150.3000,1152.7000,1152.7000,77228893,0.0000,1.0000
2016-12-29,1150.1000,1161.5000,1145.3000,1161.1000,1161.1000,58189074,0.0000,1.0000
2016-12-28,1142.3000,1145.1000,1137.1000,1143.0000,1143.0000,54590660,0.0000,1.0000
2016-12-27,1135.3000,1151.7000,1134.4000,1139.9000,1139.9000,65386130,0.0000,1.0000
2016-12-25,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000
2016-12-23,1132.5000,1137.3000,1130.7000,1134.7000,1134.7000,37644260,0.0000,1.0000
2016-12-22,1131.7000,1135.5000,1128.6000,1130.2000,1130.2000,62970222,0.0000,1.0000
2016-12-21,1137.7000,1138.8000,1131.4000,1132.8000,1132.8000,64952075,0.0000,1.0000
2016-12-20,1137.2000,1138.1000,1127.3000,1133.7000,1133.7000,78453463,0.0000,1.0000
2016-12-19,1141.2000,1144.4000,1138.5000,1140.4000,1140.4000,59883237,0.0000,1.0000
2016-12-18,1136.1000,1138.6000,1135.5000,1138.3000,1138.3000,46686,0.0000,1.0000
2016-12-16,1131.9000,1143.2000,1129.5000,1136.9000,1136.9000,86065007,0.0000,1.0000
2016-12-15,1143.4000,1144.7000,1124.3000,1130.2000,1130.2000,146546481,0.0000,1.0000
2016-12-14,1161.9000,1168.0000,1140.0000,1144.9000,1144.9000,72593516,0.0000,1.0000
2016-12-13,1164.0000,1166.0000,1156.3000,1160.3000,1160.3000,68031723,0.0000,1.0000
2016-12-12,1158.6000,1167.9000,1152.5000,1164.8000,1164.8000,91353269,0.0000,1.0000
2016-12-11,1161.4000,1161.9000,1158.3000,1159.5000,1159.5000,83876,0.0000,1.0000
2016-12-09,1169.1000,1173.8000,1156.0000,1161.4000,1161.4000,77987795,0.0000,1.0000
2016-12-08,1178.8000,1180.7000,1169.1000,1172.4000,1172.4000,80981041,0.0000,1.0000
2016-12-07,1169.7000,1182.3000,1166.4000,1177.0000,1177.0000,73334175,0.0000,1.0000
2016-12-06,1173.7000,1177.1000,1167.1000,1171.3000,1171.3000,75055038,0.0000,1.0000
2016-12-05,1177.6000,1179.7000,1157.0000,1172.0000,1172.0000,124553040,0.0000,1.0000
2016-12-04,1182.6000,1190.2000,1178.4000,1182.3000,1182.3000,435252,0.0000,1.0000
2016-12-02,1176.1000,1180.1000,1166.4000,1179.0000,1179.0000,89481662,0.0000,1.0000
2016-12-01,1173.2000,1178.4000,1160.0000,1175.6000,1175.6000,122505553,0.0000,1.0000
2016-11-30,1191.2000,1192.9000,1167.9000,1174.0000,1174.0000,119592133,0.0000,1.0000
2016-11-29,1193.7000,1194.8000,1179.4000,1190.6000,1190.6000,100002883,0.0000,1.0000
